Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-11-22,173.36,175.0,173.05,174.96,25588925.0,0.0,1.0,168.2618019041819,169.853572526718,167.96091843284887,169.8147488529976,25588925.0
2017-11-21,170.78,173.7,170.78,173.14,25131295.0,0.0,1.0,165.75767494921658,168.59180313080523,165.75767494921658,168.04827169871973,25131295.0
2017-11-20,170.29,170.56,169.56,169.98,16262447.0,0.0,1.0,165.28208494614177,165.54414474375443,164.5735529007446,164.9812014748087,16262447.0
2017-11-17,171.04,171.39,169.64,170.15,21899544.0,0.0,1.0,166.01002882839913,166.34973597345254,164.65120024818538,165.1462020881204,21899544.0
2017-11-16,171.18,171.87,170.3,171.1,23637484.0,0.0,1.0,166.1459116864205,166.81562005809727,165.29179086457188,166.0682643389797,23637484.0
2017-11-15,169.97,170.3197,168.38,169.08,29158070.0,0.0,1.0,164.9714955563786,165.31091152387916,163.428254525993,164.1076688160999,29158070.0
2017-11-14,173.04,173.48,171.18,171.34,24782487.0,0.0,1.0,167.95121251441876,168.37827292534308,166.1459116864205,166.30120638130208,24782487.0
2017-11-13,173.5,174.5,173.4,173.97,16982080.0,0.0,1.0,168.39768476220328,169.36827660521308,168.3006255779023,168.8538629284179,16982080.0
2017-11-10,175.11,175.38,174.27,174.67,25145500.0,0.63,1.0,169.9603376294491,170.22239742706174,169.14504048132085,169.53327721852474,25145500.0
2017-11-09,175.11,176.095,173.14,175.88,29185668.0,0.0,1.0,169.34952751703293,170.30212465371432,167.44433324367014,170.0941973599209,29185668.0
2017-11-08,174.66,176.24,174.33,176.24,23907639.0,0.0,1.0,168.91433085560487,170.44235468906336,168.59518663722432,170.44235468906336,23907639.0
2017-11-07,173.91,175.25,173.6,174.81,24361485.0,0.0,1.0,168.18900308655813,169.48492203392163,167.88920094201882,169.05939640941423,24361485.0
2017-11-06,172.365,174.99,171.72,174.25,35026306.0,0.0,1.0,166.69482788232187,169.23347507398546,166.07104600094166,168.51781834185934,35026306.0
2017-11-03,174.0,174.26,171.12,172.5,59398631.0,0.0,1.0,168.27604241884376,168.52748937877993,165.49078378570428,166.82538688075027,59398631.0
2017-11-02,167.64,168.5,165.28,168.11,41393373.0,0.0,1.0,162.12526293732736,162.95697211250098,159.84289822406032,162.5798016725967,41393373.0
2017-11-01,169.87,169.94,165.61,166.89,33637762.0,0.0,1.0,164.28190417062638,164.34960142907073,160.16204244244088,161.39993516828065,33637762.0
2017-10-31,167.9,169.6499,166.94,169.04,36046828.0,0.0,1.0,162.3767098972636,164.06904464800346,161.44829035288376,163.47920810621463,36046828.0
2017-10-30,163.89,168.07,163.72,166.72,44700772.0,0.0,1.0,158.49862409209368,162.54111752491417,158.3342164644431,161.23552754063004,44700772.0
2017-10-27,159.29,163.6,158.7,163.05,44454160.0,0.0,1.0,154.049947108607,158.2181640213956,153.47935593029024,157.68625699076134,44454160.0
2017-10-26,157.23,157.8295,156.78,157.41,17000469.0,0.0,1.0,152.05771350295862,152.63749216635,151.6225168415306,152.23179216752985,17000469.0
2017-10-25,156.91,157.55,155.27,156.41,21207098.0,0.0,1.0,151.74824032149868,152.36718668441858,150.1621902665165,151.26468847546752,21207098.0
2017-10-24,156.29,157.42,156.2,157.1,17757230.0,0.0,1.0,151.14863603242006,152.24146320445047,151.06159670013443,151.93199002299053,17757230.0
2017-10-23,156.89,157.69,155.5,156.17,21984327.0,0.0,1.0,151.72889824765744,152.5025812013073,150.38462411569083,151.03258358937256,21984327.0
2017-10-20,156.61,157.75,155.96,156.25,23974146.0,0.0,1.0,151.45810921388002,152.56060742283105,150.8294918140395,151.10995188473757,23974146.0
2017-10-19,156.75,157.08,155.02,155.98,42584166.0,0.0,1.0,151.59350373076873,151.9126479491493,149.9204143435009,150.84883388788072,42584166.0
2017-10-18,160.42,160.71,159.6,159.76,16374164.0,0.0,1.0,155.1427742806374,155.4232343513355,154.34974925314634,154.5044858438763,16374164.0
2017-10-17,159.78,160.87,159.23,160.47,18997275.0,0.0,1.0,154.52382791771754,155.5779709420655,153.99192088708327,155.19112946524055,18997275.0
2017-10-16,157.9,160.0,157.65,159.88,24121452.0,0.0,1.0,152.7056729766404,154.73659072997125,152.4638970536248,154.6205382869238,24121452.0
2017-10-13,156.73,157.28,156.41,156.99,16394188.0,0.0,1.0,151.57416165692746,152.10606868756176,151.26468847546752,151.8256086168637,16394188.0
2017-10-12,156.35,157.37,155.7299,156.0,16125054.0,0.0,1.0,151.2066622539438,152.19310801984736,150.60696125449593,150.868175961722,16125054.0
2017-10-11,155.97,156.98,155.75,156.55,16905640.0,0.0,1.0,150.83916285096012,151.81593757994304,150.6264000387064,151.40008299235626,16905640.0
2017-10-10,156.055,158.0,155.1,155.9,15617014.0,0.0,1.0,150.9213666647854,152.8023833458466,149.99778263886589,150.77146559251577,15617014.0
2017-10-09,155.81,156.73,155.485,155.84,16262923.0,0.0,1.0,150.68442626023014,151.57416165692746,150.3701175603099,150.713439370992,16262923.0
2017-10-06,154.97,155.49,154.56,155.3,17407558.0,0.0,1.0,149.8720591588978,150.3749530787702,149.47554664515224,150.19120337727836,17407558.0
2017-10-05,154.18,155.44,154.05,155.39,21283769.0,0.0,1.0,149.10804724216857,150.32659789416707,148.98232376220048,150.27824270956395,21283769.0
2017-10-04,153.63,153.86,152.46,153.48,20163750.0,0.0,1.0,148.57614021153427,148.79857406070863,147.44462889182137,148.43107465772493,20163750.0
2017-10-03,154.01,155.09,153.91,154.48,16230293.0,0.0,1.0,148.94363961451796,149.98811160194526,148.8469292453117,149.39817834978723,16230293.0
2017-10-02,154.26,154.45,152.72,153.81,18698842.0,0.0,1.0,149.18541553753354,149.36916523902536,147.69607585175757,148.7502188761055,18698842.0
2017-09-29,153.21,154.13,152.0,154.12,26299810.0,0.0,1.0,148.1699566608681,149.05969205756543,146.9997611934727,149.05002102064483,26299810.0
2017-09-28,153.89,154.28,152.7,153.28,22005455.0,0.0,1.0,148.82758717147047,149.2047576113748,147.67673377791633,148.23765391931246,22005455.0
2017-09-27,153.8,154.7189,153.54,154.23,25504227.0,0.0,1.0,148.7405478391849,149.62921942182092,148.48910087924867,149.15640242677165,25504227.0
2017-09-26,151.78,153.92,151.69,153.14,36660045.0,0.0,1.0,146.78699838121898,148.85660028223234,146.69995904893338,148.10225940242373,36660045.0
2017-09-25,149.99,151.83,149.16,150.55,44387336.0,0.0,1.0,145.05588277242745,146.83535356582212,144.2531867080157,145.59746083998235,44387336.0
2017-09-22,152.02,152.27,150.56,151.89,46645443.0,0.0,1.0,147.01910326731397,147.26087919032955,145.60713187690297,146.89337978734582,46645443.0
2017-09-21,155.8,155.8,152.75,153.39,37511661.0,0.0,1.0,150.67475522330952,150.67475522330952,147.72508896251944,148.3440353254393,37511661.0
2017-09-20,157.9,158.26,153.83,156.07,52951364.0,0.0,1.0,152.7056729766404,153.0538303057828,148.76956094994677,150.93587322016634,52951364.0
2017-09-19,159.51,159.77,158.44,158.73,20810632.0,0.0,1.0,154.26270992086071,154.51415688079695,153.22790897035404,153.5083690410521,20810632.0
2017-09-18,160.11,160.5,157.995,158.67,28269435.0,0.0,1.0,154.84297213609813,155.22014257600242,152.79754782738632,153.45034281952837,28269435.0
2017-09-15,158.47,160.97,158.0,159.88,49114602.0,0.0,1.0,153.2569220811159,155.6746813112717,152.8023833458466,154.6205382869238,49114602.0
2017-09-14,158.99,159.4,158.09,158.28,23760749.0,0.0,1.0,153.75981600098834,154.15632851473387,152.88942267813223,153.07317237962408,23760749.0
2017-09-13,159.87,159.96,157.91,159.65,44907361.0,0.0,1.0,154.61086725000317,154.69790658228877,152.715344013561,154.39810443774945,44907361.0
2017-09-12,162.61,163.96,158.77,160.86,71714046.0,0.0,1.0,157.26073136625394,158.56632135053806,153.54705318873462,155.56829990514487,71714046.0
2017-09-11,160.5,162.05,159.89,161.5,31580798.0,0.0,1.0,155.22014257600242,156.71915329869904,154.63020932384438,156.18724626806474,31580798.0
2017-09-08,160.86,161.15,158.53,158.63,28611535.0,0.0,1.0,155.56829990514487,155.84875997584294,153.31494830263966,153.41165867184588,28611535.0
2017-09-07,162.09,162.24,160.36,161.26,21928502.0,0.0,1.0,156.7578374463815,156.90290300019086,155.0847480591137,155.95514138196978,21928502.0
2017-09-06,162.71,162.99,160.52,161.91,21651726.0,0.0,1.0,157.35744173546016,157.6282307692376,155.2394846498437,156.5837587818103,21651726.0
2017-09-05,163.75,164.25,160.56,162.08,29536314.0,0.0,1.0,158.36322957520497,158.84678142123613,155.27816879752618,156.7481664094609,29536314.0
2017-09-01,164.8,164.94,163.63,164.05,16591051.0,0.0,1.0,159.3786884518704,159.5140829687591,158.24717713215747,158.65336068282366,16591051.0
2017-08-31,163.64,164.52,163.48,164.0,26785096.0,0.0,1.0,158.2568481690781,159.10789941809296,158.10211157834812,158.60500549822055,26785096.0
2017-08-30,163.8,163.89,162.61,163.35,27269584.0,0.0,1.0,158.41158475980808,158.49862409209368,157.26073136625394,157.97638809838003,27269584.0
2017-08-29,160.1,163.12,160.0,162.91,29516910.0,0.0,1.0,154.83330109917748,157.75395424920572,154.73659072997125,157.5508624738726,29516910.0
2017-08-28,160.14,162.0,159.93,161.47,25965972.0,0.0,1.0,154.87198524685996,156.6707981140959,154.6688934715269,156.15823315730287,25965972.0
2017-08-25,159.65,160.56,159.27,159.86,25480063.0,0.0,1.0,154.39810443774945,155.27816879752618,154.03060503476578,154.60119621308255,25480063.0
2017-08-24,160.43,160.74,158.55,159.27,19818918.0,0.0,1.0,155.15244531755806,155.45224746209738,153.3342903764809,154.03060503476578,19818918.0
2017-08-23,159.07,160.47,158.88,159.98,19399081.0,0.0,1.0,153.83718429635329,155.19112946524055,153.65343459486147,154.71724865613,19399081.0
2017-08-22,158.23,160.0,158.02,159.78,21604585.0,0.0,1.0,153.02481719502094,154.73659072997125,152.82172541968788,154.52382791771754,21604585.0
2017-08-21,157.5,157.89,155.1101,157.21,26368528.0,0.0,1.0,152.31883149981547,152.69600193971976,150.0075503861557,152.0383714291174,26368528.0
2017-08-18,157.86,159.5,156.72,157.5,27428069.0,0.0,1.0,152.6669888289579,154.2530388839401,151.56449062000684,152.31883149981547,27428069.0
2017-08-17,160.52,160.71,157.84,157.86,27940565.0,0.0,1.0,155.2394846498437,155.4232343513355,152.64764675511665,152.6669888289579,27940565.0
2017-08-16,161.94,162.51,160.15,160.95,27671612.0,0.0,1.0,156.61277189257217,157.1640209970477,154.88165628378061,155.65533923743047,27671612.0
2017-08-15,160.66,162.195,160.14,161.6,29465487.0,0.0,1.0,155.3748791667324,156.85938333404806,154.87198524685996,156.28395663727096,29465487.0
2017-08-14,159.32,160.21,158.75,159.85,22122734.0,0.0,1.0,154.07896021936887,154.93968250530435,153.52771111489335,154.5915251761619,22122734.0
2017-08-11,156.6,158.5728,156.07,157.48,26257096.0,0.0,1.0,151.44843817695937,153.35634034065993,150.93587322016634,152.2994894259742,26257096.0
2017-08-10,159.9,160.0,154.63,155.32,40804273.0,0.63,1.0,154.63988036076503,154.73659072997125,149.5432439035966,150.2105454511196,40804273.0
2017-08-09,159.26,161.27,159.11,161.059998,26131530.0,0.0,1.0,153.3987269544425,155.33475258032743,153.25424743012275,155.1324793198861,26131530.0
2017-08-08,158.6,161.83,158.27,160.08,36205896.0,0.0,1.0,152.76301704743554,155.87414280445458,152.44516209393205,154.18854835405727,36205896.0
2017-08-07,157.06,158.92,156.6701,158.81,21870321.0,0.0,1.0,151.27969393108592,153.07124003265102,150.90414348753737,152.96528838148322,21870321.0
2017-08-04,156.07,157.4,155.69,156.39,20559852.0,0.0,1.0,150.32612907057543,151.60718085287738,149.960114275632,150.6343520557909,20559852.0
2017-08-03,157.05,157.21,155.02,155.57,27097296.0,0.0,1.0,151.27006196279794,151.42417345540568,149.31477240033706,149.8445306561762,27097296.0
2017-08-02,159.28,159.75,156.16,157.14,69936800.0,0.0,1.0,153.4179908910185,153.87069340055376,150.41281678516728,151.35674967738976,69936800.0
2017-08-01,149.1,150.22,148.41,150.05,35368645.0,0.0,1.0,143.61264717385018,144.69142762210444,142.94804136197922,144.52768416120873,35368645.0
2017-07-31,149.9,150.33,148.13,148.73,19845920.0,0.0,1.0,144.38320463688893,144.7973792732723,142.67834624991568,143.25626434719473,19845920.0
2017-07-28,149.89,150.23,149.19,149.5,17213653.0,0.0,1.0,144.37357266860096,144.70105959039242,143.69933488844202,143.99792590536956,17213653.0
2017-07-27,153.75,153.99,147.3,150.56,32476337.0,0.0,1.0,148.091512427763,148.32267966667465,141.87889288201296,145.01891454389593,32476337.0
2017-07-26,153.35,153.93,153.06,153.46,15780951.0,0.0,1.0,147.70623369624363,148.26488785694673,147.42690661589208,147.81218534741146,15780951.0
2017-07-25,151.8,153.84,151.8,152.74,18853932.0,0.0,1.0,146.21327861160603,148.17820014235488,146.21327861160603,147.11868363067657,18853932.0
2017-07-24,150.58,152.44,149.9,152.09,21493160.0,0.0,1.0,145.0381784804719,146.82972458203702,144.38320463688893,146.49260569195758,21493160.0
2017-07-21,149.99,150.44,148.88,150.27,26252630.0,0.0,1.0,144.4698923514808,144.9033309244401,143.40074387151452,144.73958746354438,26252630.0
2017-07-20,151.5,151.74,150.19,150.34,17243748.0,0.0,1.0,145.92431956296647,146.1554868018781,144.66253171724048,144.80701124156028,17243748.0
2017-07-19,150.48,151.42,149.95,151.02,20922969.0,0.0,1.0,144.94185879759203,145.84726381666258,144.43136447832885,145.46198508514323,20922969.0
2017-07-18,149.2,150.13,148.67,150.08,17868792.0,0.0,1.0,143.70896685673,144.6047399075126,143.1984725374668,144.55658006607268,17868792.0
2017-07-17,148.82,150.9,148.57,149.56,23793456.0,0.0,1.0,143.3429520617866,145.3464014656874,143.102152854587,144.05571771509747,23793456.0
2017-07-14,147.97,149.33,147.33,149.04,20132061.0,0.0,1.0,142.5242347573079,143.83418244447384,141.90778878687692,143.55485536412226,20132061.0
2017-07-13,145.5,148.49,145.44,147.77,25199373.0,0.0,1.0,140.14513859017572,143.02509710828312,140.0873467804478,142.33159539154823,25199373.0
2017-07-12,145.87,146.18,144.82,145.74,24884478.0,0.0,1.0,140.50152141683117,140.80011243375867,139.49016474659277,140.37630582908736,24884478.0
2017-07-11,144.73,145.85,144.38,145.53,19781836.0,0.0,1.0,139.4034770320009,140.48225748025519,139.06635814192146,140.17403449503968,19781836.0
2017-07-10,144.11,145.95,143.37,145.06,21090636.0,0.0,1.0,138.8062949981459,140.578577163135,138.09352934483502,139.7213319855044,21090636.0
2017-07-07,142.9,144.75,142.9,144.18,19201712.0,0.0,1.0,137.64082683529975,139.42274096857687,137.64082683529975,138.87371877616175,19201712.0
2017-07-06,143.02,143.5,142.41,142.73,24128782.0,0.0,1.0,137.75641045475555,138.2187449325788,137.1688603891885,137.47708337440397,24128782.0
2017-07-05,143.69,144.79,142.7237,144.09,21569557.0,0.0,1.0,138.4017523300505,139.4612688417288,137.47101523438258,138.7870310615699,21569557.0
2017-07-03,144.88,145.3,143.1,143.5,14258300.0,0.0,1.0,139.54795655632068,139.95249922441604,137.83346620105942,138.2187449325788,14258300.0
2017-06-30,144.45,144.96,143.78,144.02,23024107.0,0.0,1.0,139.13378191993732,139.62501230262455,138.48844004464237,138.719607283554,23024107.0
2017-06-29,144.71,145.13,142.28,143.68,31499368.0,0.0,1.0,139.38421309542494,139.7887557635203,137.04364480144469,138.39212036176252,31499368.0
2017-06-28,144.49,146.11,143.1601,145.83,22082432.0,0.0,1.0,139.17230979308928,140.7326886557428,137.89135433047022,140.46299354367923,22082432.0
2017-06-27,145.01,146.16,143.62,143.73,24761891.0,0.0,1.0,139.67317214406447,140.78084849718272,138.33432855203463,138.44028020320243,24761891.0
2017-06-26,147.17,148.28,145.38,145.82,25692361.0,0.0,1.0,141.75367729426912,142.82282577423544,140.02955497071991,140.45336157539123,25692361.0
2017-06-23,145.13,147.16,145.11,146.28,35439389.0,0.0,1.0,139.7887557635203,141.74404532598115,139.76949182694435,140.89643211663852,35439389.0
2017-06-22,145.77,146.7,145.1199,145.63,19106294.0,0.0,1.0,140.40520173395132,141.30097478473385,139.77902747554944,140.27035417791953,19106294.0
2017-06-21,145.52,146.0693,144.61,145.87,21265751.0,0.0,1.0,140.1644025267517,140.6934865448107,139.28789341254512,140.50152141683117,21265751.0
2017-06-20,146.87,146.87,144.94,145.01,24900073.0,0.0,1.0,141.46471824562963,141.46471824562963,139.60574836604857,139.67317214406447,24900073.0
2017-06-19,143.66,146.74,143.66,146.34,32541404.0,0.0,1.0,138.37285642518657,141.33950265788582,138.37285642518657,140.95422392636644,32541404.0
2017-06-16,143.78,144.5,142.2,142.27,50361093.0,0.0,1.0,138.48844004464237,139.18194176137726,136.9665890551408,137.0340128331567,50361093.0
2017-06-15,143.32,144.4798,142.21,144.29,32165373.0,0.0,1.0,138.04536950339508,139.16248518543554,136.9762210234288,138.97967042732958,32165373.0
2017-06-14,147.5,147.5,143.84,145.16,31531232.0,0.0,1.0,142.07153224777264,142.07153224777264,138.5462318543703,139.81765166838426,31531232.0
2017-06-13,147.16,147.45,145.15,146.59,34165445.0,0.0,1.0,141.74404532598115,142.0233724063327,139.80801970009628,141.19502313356605,34165445.0
2017-06-12,145.74,146.09,142.51,145.42,72307330.0,0.0,1.0,140.37630582908736,140.71342471916682,137.26518007206832,140.06808284387182,72307330.0
2017-06-09,155.19,155.19,146.02,148.98,64882657.0,0.0,1.0,149.47851586123278,149.47851586123278,140.64600094115093,143.49706355439434,64882657.0
2017-06-08,155.25,155.54,154.4,154.99,21250798.0,0.0,1.0,149.5363076709607,149.81563475131225,148.717590366482,149.2858764954731,21250798.0
2017-06-07,155.02,155.98,154.48,155.37,21069647.0,0.0,1.0,149.31477240033706,150.23944135598356,148.79464611278587,149.6518912904165,21069647.0
2017-06-06,153.9,155.81,153.78,154.45,26624926.0,0.0,1.0,148.23599195208277,150.07569789508784,148.12040833262697,148.7657502079219,26624926.0
2017-06-05,154.34,154.45,153.46,153.93,25331662.0,0.0,1.0,148.6597985567541,148.7657502079219,147.81218534741146,148.26488785694673,25331662.0
2017-06-02,153.58,155.45,152.89,155.45,27770715.0,0.0,1.0,147.9277689668673,149.72894703672037,147.2631631549963,149.72894703672037,27770715.0
2017-06-01,153.17,153.33,152.22,153.18,16404088.0,0.0,1.0,147.53285826705988,147.68696975966768,146.61782127970136,147.54249023534788,16404088.0
2017-05-31,153.97,154.17,152.38,152.76,24451164.0,0.0,1.0,148.30341573009866,148.49605509585834,146.77193277230913,147.13794756725252,24451164.0
2017-05-30,153.42,154.43,153.33,153.67,20126851.0,0.0,1.0,147.7736574742595,148.74648627134596,147.68696975966768,148.0144566814591,20126851.0
2017-05-26,154.0,154.24,153.31,153.61,21927637.0,0.0,1.0,148.33231163496262,148.56347887387426,147.6677058230917,147.95666487173125,21927637.0
2017-05-25,153.73,154.35,153.03,153.87,19235598.0,0.0,1.0,148.07224849118703,148.6694305250421,147.39801071102812,148.20709604721884,19235598.0
2017-05-24,153.84,154.17,152.67,153.34,19219154.0,0.0,1.0,148.17820014235488,148.49605509585834,147.05125985266065,147.69660172795565,19219154.0
2017-05-23,154.9,154.9,153.31,153.8,19918871.0,0.0,1.0,149.19918878088123,149.19918878088123,147.6677058230917,148.13967226920295,19918871.0
2017-05-22,154.0,154.58,152.91,153.99,22966437.0,0.0,1.0,148.33231163496262,148.89096579566575,147.2824270915723,148.32267966667465,22966437.0
2017-05-19,153.38,153.98,152.63,153.06,26960788.0,0.0,1.0,147.73512960110756,148.31304769838664,147.01273197950874,147.42690661589208,26960788.0
2017-05-18,151.27,153.34,151.13,152.54,33568215.0,0.0,1.0,145.70278429234284,147.69660172795565,145.56793673631105,146.92604426491687,33568215.0
2017-05-17,153.6,154.57,149.71,150.25,50767678.0,0.0,1.0,147.94703290344324,148.88133382737774,144.20019723941724,144.7203235269684,50767678.0
2017-05-16,155.94,156.06,154.72,155.47,20048478.0,0.0,1.0,150.20091348283162,150.31649710228746,149.0258133516975,149.74821097329635,20048478.0
2017-05-15,156.01,156.65,155.05,155.7,26009719.0,0.0,1.0,150.26833726084752,150.88478323127853,149.34366830520102,149.96974624391999,26009719.0
2017-05-12,154.7,156.42,154.67,156.1,32527017.0,0.0,1.0,149.00654941512153,150.66324796065487,148.97765351025757,150.3550249754394,32527017.0
2017-05-11,152.45,154.07,152.31,153.95,27255058.0,0.63,1.0,146.839356550325,148.39973541297852,146.70450899429323,148.28415179352268,27255058.0
2017-05-10,153.63,153.94,152.11,153.26,25805692.0,0.0,1.0,147.37284409392478,147.67021818537253,145.91475177456815,147.01791372671298,25805692.0
2017-05-09,153.87,154.88,153.45,153.99,39130363.0,0.0,1.0,147.60306919698112,148.5719331723431,147.20017526663256,147.71818174850927,39130363.0
2017-05-08,149.03,153.7,149.03,153.01,48752413.0,0.0,1.0,142.9601962853454,147.43999308231622,142.9601962853454,146.7780959110293,48752413.0
2017-05-05,146.76,148.98,146.76,148.96,27327725.0,0.0,1.0,140.78265051893771,142.91223272220864,140.78265051893771,142.89304729695397,27327725.0
2017-05-04,146.52,147.14,145.81,146.53,23371872.0,0.0,1.0,140.55242541588143,141.14717359877687,139.87134281933982,140.56201812850875,23371872.0
2017-05-03,145.59,147.49,144.27,147.06,45697034.0,0.0,1.0,139.66030314153818,141.48291854073403,138.39406507472845,141.0704318977581,45697034.0
2017-05-02,147.54,148.09,146.84,147.51,45352194.0,0.0,1.0,141.53088210387074,142.05848129837483,140.8593922199565,141.5021039659887,45352194.0
2017-05-01,145.1,147.2,144.96,146.58,33602943.0,0.0,1.0,139.1902602227982,141.20472987454096,139.05596224601535,140.6099816916455,33602943.0
2017-04-28,144.09,144.3,143.27,143.65,20860358.0,0.0,1.0,138.22139624743622,138.4228432126105,137.43479381199379,137.79931689183297,20860358.0
2017-04-27,143.9225,144.16,143.31,143.79,14246347.0,0.0,1.0,138.06071831092817,138.28854523582763,137.47316466250317,137.9336148686158,14246347.0
2017-04-26,144.47,144.6,143.3762,143.68,20041241.0,0.0,1.0,138.58591932727538,138.71062459143087,137.53666842009622,137.828095029715,20041241.0
2017-04-25,143.91,144.9,143.87,144.53,18871501.0,0.0,1.0,138.04872742014396,138.99840597025127,138.01035656963458,138.64347560303946,18871501.0
2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,137.65542620242275,138.08709827065334,137.34845939834767,137.7897241792056,17116599.0
2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,136.63859866392403,136.86882376698034,136.07262861891058,136.47552254925915,17320928.0
2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,135.46828772338773,137.09904887003665,135.41073144762368,136.63859866392403,23319562.0
2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,136.1014067567926,136.21651930832078,134.72964885108206,134.95028124151105,17328375.0
2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,135.65054926330734,136.25489015883016,135.36276788448694,135.44910229813306,14697544.0
2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,135.71769825169875,136.1014067567926,135.13254278143063,136.0534431936559,16582094.0
2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,136.13018489467464,136.58104238815994,135.30521160872286,135.30521160872286,17822880.0
2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,135.83281080322692,136.36040999773098,135.26684075821345,136.02466505577385,20350000.0
2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,137.11823429529136,137.51153551301255,134.35553305861555,135.86158894110895,30379376.0
2017-04-10,143.6,143.8792,142.9,143.17,18933397.0,0.0,1.0,137.7513533286962,138.01918186525174,137.07986344478198,137.33886668572032,18933397.0
2017-04-07,143.73,144.18,143.27,143.34,16658543.0,0.0,1.0,137.8760585928517,138.30773066108233,137.43479381199379,137.50194280038522,16658543.0
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,138.41325049998312,138.6338828904121,137.607462639286,137.8089096044603,21149034.0
