Local time,Ask,Bid,AskVolume,BidVolume
18.01.2022 06:47:49.798 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:47:50.117 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:47:51.810 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:47:52.114 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:47:52.594 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:47:54.381 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:47:54.532 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:47:55.264 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:47:55.516 GMT-0800,19.533,19.527,0.0008,0.75
18.01.2022 06:47:55.567 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:47:56.455 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:47:57.272 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:47:58.141 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:47:59.960 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:48:00.262 GMT-0800,19.553,19.527,0.75,1
18.01.2022 06:48:00.314 GMT-0800,19.554000000000002,19.535999999999998,0.75,0.75
18.01.2022 06:48:00.365 GMT-0800,19.563,19.537000000000003,0.75,1
18.01.2022 06:48:00.415 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:48:00.516 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:48:00.617 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:48:03.742 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:48:04.726 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:48:07.107 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:48:09.040 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:48:09.493 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:48:10.161 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:10.917 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:48:11.520 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:13.485 GMT-0800,19.543,19.517,0.75,1
18.01.2022 06:48:13.838 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:14.040 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:48:14.191 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:48:14.342 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:16.588 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:48:17.041 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:20.341 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:48:25.066 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:48:25.841 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:48:26.962 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:48:27.063 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:48:32.126 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:48:32.630 GMT-0800,19.544,19.516,0.75,1
18.01.2022 06:48:32.731 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:48:33.740 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:48:33.891 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:48:34.955 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:48:35.346 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:48:36.621 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:48:37.024 GMT-0800,19.584,19.556,0.75,1
18.01.2022 06:48:37.074 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:48:37.175 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:48:37.697 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:48:39.859 GMT-0800,19.574,19.546,0.75,1
18.01.2022 06:48:39.960 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:48:40.064 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:48:43.425 GMT-0800,19.603,19.557000000000002,0.75,1
18.01.2022 06:48:43.476 GMT-0800,19.613,19.597,0.75,1
18.01.2022 06:48:45.415 GMT-0800,19.613,19.587,0.75,1
18.01.2022 06:48:45.466 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:48:47.814 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:48:48.377 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:48:59.990 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:49:02.470 GMT-0800,19.623,19.607,0.75,1
18.01.2022 06:49:02.823 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:49:04.213 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:49:05.266 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:49:05.367 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:05.418 GMT-0800,19.594,19.566,0.75,1
18.01.2022 06:49:05.669 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:06.072 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:49:06.223 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:07.270 GMT-0800,19.583,19.557000000000002,0.75,1
18.01.2022 06:49:07.321 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:08.339 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:49:09.834 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:10.265 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:10.467 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:11.273 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:49:12.045 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:49:12.096 GMT-0800,19.553,19.527,0.75,1
18.01.2022 06:49:12.146 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:12.351 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:49:12.916 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:15.926 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:49:16.905 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:17.503 GMT-0800,19.554000000000002,19.526,0.75,1
18.01.2022 06:49:17.554 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:49:17.806 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:18.851 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:49:19.002 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:19.789 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:49:20.116 GMT-0800,19.554000000000002,19.546,0.0008,0.75
18.01.2022 06:49:20.166 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:49:20.587 GMT-0800,19.573,19.547,0.75,1
18.01.2022 06:49:20.638 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:21.013 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:49:22.678 GMT-0800,19.573,19.547,0.75,1
18.01.2022 06:49:22.728 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:22.829 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:23.131 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:23.383 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:23.762 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:24.967 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:49:25.274 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:25.425 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:26.259 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:27.595 GMT-0800,19.584,19.556,0.75,1
18.01.2022 06:49:27.645 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:49:28.239 GMT-0800,19.594,19.566,0.75,1
18.01.2022 06:49:28.451 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:49:28.552 GMT-0800,19.594,19.566,0.75,1
18.01.2022 06:49:28.655 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:29.247 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:49:31.468 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:32.095 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:49:32.498 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:33.838 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:34.708 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:49:38.644 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:42.244 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:49:42.417 GMT-0800,19.563,19.557000000000002,0,0.0008
18.01.2022 06:49:42.467 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:44.135 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:49:44.836 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:49:45.037 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:49:47.114 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:49:51.300 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:49:53.043 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:49:54.088 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:49:56.819 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:49:58.463 GMT-0800,19.523,19.517,0.0008,0.75
18.01.2022 06:49:58.515 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:49:58.631 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:49:59.996 GMT-0800,19.553,19.527,0.75,1
18.01.2022 06:50:00.047 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:50:00.274 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:50:00.475 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:50:00.679 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:50:00.780 GMT-0800,19.554000000000002,19.526,0.75,1
18.01.2022 06:50:00.831 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:50:02.051 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:50:03.330 GMT-0800,19.564,19.535999999999998,0.75,1
18.01.2022 06:50:03.380 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:50:03.481 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:50:05.014 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:50:05.467 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:50:05.618 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:50:06.066 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:50:06.670 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:50:10.826 GMT-0800,19.564,19.535999999999998,0.75,1
18.01.2022 06:50:10.931 GMT-0800,19.564,19.546,0.75,0.0008
18.01.2022 06:50:11.032 GMT-0800,19.564,19.535999999999998,0.75,1
18.01.2022 06:50:11.083 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:50:11.134 GMT-0800,19.553,19.527,0.75,1
18.01.2022 06:50:11.184 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:50:11.763 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:50:13.883 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:50:15.139 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:15.340 GMT-0800,19.504,19.486,0.75,1
18.01.2022 06:50:15.834 GMT-0800,19.493,19.477,0.75,1
18.01.2022 06:50:16.483 GMT-0800,19.503,19.487000000000002,0.75,1
18.01.2022 06:50:17.185 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:17.946 GMT-0800,19.504,19.486,0.75,1
18.01.2022 06:50:19.376 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:20.007 GMT-0800,19.504,19.486,0.75,1
18.01.2022 06:50:22.163 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:22.465 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:50:23.602 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:50:26.523 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:50:33.202 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:50:34.873 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:50:37.349 GMT-0800,19.514000000000003,19.496,0.75,1
18.01.2022 06:50:40.087 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:50:40.882 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:41.205 GMT-0800,19.503,19.487000000000002,0.75,1
18.01.2022 06:50:41.306 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:43.396 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:50:46.258 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:50:46.543 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:50:47.766 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:50:48.062 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:50:51.389 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:50:52.423 GMT-0800,19.533,19.507,0.75,1
18.01.2022 06:50:52.473 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:50:53.318 GMT-0800,19.534000000000002,19.506,0.75,1
18.01.2022 06:50:53.395 GMT-0800,19.534000000000002,19.516,0.75,0.75
18.01.2022 06:50:56.475 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:50:56.576 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:50:57.599 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:50:57.901 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:50:59.246 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:51:01.003 GMT-0800,19.573,19.547,0.75,1
18.01.2022 06:51:01.053 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:01.788 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:51:01.889 GMT-0800,19.593,19.567,0.75,1
18.01.2022 06:51:01.939 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:51:02.090 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:51:02.896 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:51:03.013 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:51:06.066 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:51:06.167 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:51:07.263 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:51:07.788 GMT-0800,19.624000000000002,19.605999999999998,0.75,1
18.01.2022 06:51:08.784 GMT-0800,19.613,19.597,0.75,1
18.01.2022 06:51:08.935 GMT-0800,19.623,19.607,0.75,1
18.01.2022 06:51:09.136 GMT-0800,19.634,19.616,0.75,1
18.01.2022 06:51:09.237 GMT-0800,19.624000000000002,19.605999999999998,0.75,1
18.01.2022 06:51:10.166 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:51:10.502 GMT-0800,19.624000000000002,19.605999999999998,0.75,1
18.01.2022 06:51:12.189 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:51:16.854 GMT-0800,19.623,19.607,0.75,1
18.01.2022 06:51:18.500 GMT-0800,19.634,19.616,0.75,1
18.01.2022 06:51:18.601 GMT-0800,19.623,19.607,0.75,1
18.01.2022 06:51:19.259 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:51:19.778 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:51:21.773 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:51:23.310 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:51:23.562 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:51:24.340 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:51:25.499 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:26.459 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:26.711 GMT-0800,19.573,19.547,0.75,1
18.01.2022 06:51:26.841 GMT-0800,19.564,19.546,0.0008,1
18.01.2022 06:51:26.992 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:51:27.093 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:51:27.269 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:51:29.526 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:51:29.912 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:30.933 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:31.652 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:51:34.456 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:35.689 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:51:35.890 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:51:36.014 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:51:36.765 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:51:37.031 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:51:38.247 GMT-0800,19.544,19.516,0.75,1
18.01.2022 06:51:38.353 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:51:38.666 GMT-0800,19.554000000000002,19.526,0.75,1
18.01.2022 06:51:38.716 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:51:38.817 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:41.366 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:51:41.718 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:44.808 GMT-0800,19.574,19.546,0.75,1
18.01.2022 06:51:44.859 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:46.004 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:47.188 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:51:48.507 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:51:51.275 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:51:51.435 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:51.879 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:51:56.510 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:51:56.611 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:51:58.801 GMT-0800,19.554000000000002,19.526,0.75,1
18.01.2022 06:51:58.851 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:51:59.129 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:51:59.994 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:52:01.209 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:52:02.268 GMT-0800,19.563,19.537000000000003,0.75,1
18.01.2022 06:52:02.318 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:52:04.122 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:52:06.217 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:52:07.101 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:52:08.848 GMT-0800,19.563,19.537000000000003,0.75,1
18.01.2022 06:52:08.948 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:52:09.101 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:52:09.252 GMT-0800,19.544,19.516,0.75,1
18.01.2022 06:52:09.303 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:52:09.454 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:52:09.975 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:52:10.076 GMT-0800,19.533,19.517,0.0008,1
18.01.2022 06:52:10.783 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:52:14.925 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:52:17.568 GMT-0800,19.553,19.547,0,0.0008
18.01.2022 06:52:17.618 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:52:18.196 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:52:21.637 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:52:24.946 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:52:25.410 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:52:26.876 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:52:29.286 GMT-0800,19.583,19.557000000000002,0.75,1
18.01.2022 06:52:29.336 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:52:30.457 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:30.738 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:52:31.815 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:33.969 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:52:35.221 GMT-0800,19.594,19.586,0,0.0008
18.01.2022 06:52:35.271 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:37.255 GMT-0800,19.614,19.586,0.75,1
18.01.2022 06:52:37.305 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:37.406 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:52:38.037 GMT-0800,19.613,19.587,0.75,1
18.01.2022 06:52:38.088 GMT-0800,19.604000000000003,19.586,0.75,1
18.01.2022 06:52:40.468 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:52:41.026 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:41.533 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:52:42.067 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:42.168 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:52:42.470 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:42.683 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:52:46.108 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:49.097 GMT-0800,19.614,19.596,0.75,1
18.01.2022 06:52:50.621 GMT-0800,19.614,19.586,0.75,1
18.01.2022 06:52:50.671 GMT-0800,19.603,19.587,0.75,1
18.01.2022 06:52:52.526 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:52.987 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:52:56.839 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:57.102 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:52:57.531 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:52:58.853 GMT-0800,19.594,19.576,0.75,1
18.01.2022 06:53:00.083 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:53:00.759 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:53:01.066 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:53:02.154 GMT-0800,19.583,19.557000000000002,0.75,1
18.01.2022 06:53:02.255 GMT-0800,19.584,19.566,0.75,1
18.01.2022 06:53:02.508 GMT-0800,19.584,19.556,0.75,1
18.01.2022 06:53:02.813 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:53:03.860 GMT-0800,19.564,19.546,0.75,1
18.01.2022 06:53:04.075 GMT-0800,19.573,19.557000000000002,0.75,1
18.01.2022 06:53:05.018 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:53:05.714 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:53:06.153 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:53:06.254 GMT-0800,19.593,19.577,0.75,1
18.01.2022 06:53:08.428 GMT-0800,19.583,19.567,0.75,1
18.01.2022 06:53:09.696 GMT-0800,19.574,19.556,0.75,1
18.01.2022 06:53:10.173 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:53:10.526 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:53:12.994 GMT-0800,19.553,19.527,0.75,1
18.01.2022 06:53:13.094 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:13.195 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:53:13.548 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:53:14.639 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:53:15.763 GMT-0800,19.514000000000003,19.496,0.75,1
18.01.2022 06:53:16.216 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:53:16.678 GMT-0800,19.514000000000003,19.496,0.75,1
18.01.2022 06:53:20.413 GMT-0800,19.523,19.507,0.75,1
18.01.2022 06:53:23.533 GMT-0800,19.513,19.497,0.75,1
18.01.2022 06:53:24.489 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:53:25.510 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:53:25.859 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:53:26.214 GMT-0800,19.544,19.516,0.75,1
18.01.2022 06:53:26.264 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:53:32.338 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:53:32.713 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:53:34.964 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:35.216 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:53:35.836 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:53:38.261 GMT-0800,19.554000000000002,19.535999999999998,0.75,1
18.01.2022 06:53:39.648 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:39.918 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:53:40.584 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:41.238 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:53:41.999 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:53:42.613 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:53:43.651 GMT-0800,19.534000000000002,19.506,0.75,1
18.01.2022 06:53:43.702 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:53:44.288 GMT-0800,19.544,19.516,0.75,1
18.01.2022 06:53:44.339 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:45.320 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:53:46.208 GMT-0800,19.563,19.547,0.75,1
18.01.2022 06:53:46.503 GMT-0800,19.553,19.537000000000003,0.75,1
18.01.2022 06:53:51.263 GMT-0800,19.544,19.526,0.75,1
18.01.2022 06:53:52.795 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:53:52.996 GMT-0800,19.533,19.507,0.75,1
18.01.2022 06:53:53.047 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:53:54.676 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:53:57.212 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:53:57.564 GMT-0800,19.534000000000002,19.516,0.75,1
18.01.2022 06:54:00.540 GMT-0800,19.543,19.527,0.75,1
18.01.2022 06:54:01.129 GMT-0800,19.533,19.517,0.75,1
18.01.2022 06:54:02.098 GMT-0800,19.524,19.506,0.75,1
18.01.2022 06:54:03.673 GMT-0800,19.534000000000002,19.516,0.75,1
